query-id	corpus-id	score
qid177506	did5610	1
qid177510	did30092	1
qid177512	did77887	1
qid177516	did77888	1
qid177517	did22402	1
qid177544	did11341	1
qid177547	did77898	1
qid177548	did6542	1
qid177551	did1678	1
qid177564	did14319	1
qid177584	did70372	1
qid177586	did3470	1
qid177593	did77909	1
qid177602	did77911	1
qid177616	did77916	1
qid177624	did13869	1
qid177644	did77924	1
qid177657	did51739	1
qid177659	did35738	1
qid177660	did16912	1
qid177661	did77926	1
qid177682	did14187	1
qid177683	did3588	1
qid177689	did49041	1
qid177691	did12570	1
qid177718	did77941	1
qid177721	did77942	1
qid177737	did21618	1
qid177759	did11836	1
qid177766	did72991	1
qid177793	did6301	1
qid177807	did29701	1
qid177809	did77970	1
qid177821	did15967	1
qid177824	did4802	1
qid177835	did6462	1
qid177865	did9279	1
qid177870	did30988	1
qid177877	did77987	1
qid177882	did77988	1
qid177907	did77997	1
qid177925	did55887	1
qid177926	did19576	1
qid177933	did28980	1
qid177947	did78011	1
qid177955	did78012	1
qid177966	did15144	1
qid177974	did270	1
qid177975	did5329	1
qid177996	did8079	1
qid178002	did78019	1
qid178004	did30492	1
qid178022	did5091	1
qid178024	did6319	1
qid178033	did78024	1
qid178035	did78026	1
qid178054	did5333	1
qid178063	did43239	1
qid178078	did1017	1
qid178081	did78036	1
qid178082	did78037	1
qid178098	did78041	1
qid178100	did8274	1
qid178108	did8105	1
qid178110	did49356	1
qid178123	did62664	1
qid178146	did28485	1
qid178154	did8079	1
qid178176	did474	1
qid178185	did30977	1
qid178186	did7175	1
qid178188	did12920	1
qid178191	did74829	1
qid178198	did2616	1
qid178210	did59800	1
qid178253	did78081	1
qid178261	did73383	1
qid178270	did2016	1
qid178277	did57772	1
qid178287	did78089	1
qid178292	did1978	1
qid178295	did4754	1
qid178300	did78092	1
qid178307	did78095	1
qid178320	did74121	1
qid178352	did9127	1
qid178362	did5445	1
qid178364	did615	1
qid178371	did8863	1
qid178381	did78115	1
qid178388	did148	1
qid178403	did78121	1
qid178411	did11686	1
qid178444	did25015	1
qid178469	did8514	1
qid178474	did4556	1
qid178480	did29582	1
qid178481	did31849	1
qid178484	did23064	1
qid178485	did78141	1
qid178515	did78151	1
qid178524	did4461	1
qid178541	did68727	1
qid178558	did78162	1
qid178568	did6153	1
qid178609	did26383	1
qid178620	did70364	1
qid178625	did6149	1
qid178635	did3634	1
qid178658	did9286	1
qid178667	did1022	1
qid178681	did20438	1
qid178698	did1229	1
qid178725	did78201	1
qid178730	did2253	1
qid178756	did66251	1
qid178777	did8533	1
qid178784	did34037	1
qid178797	did596	1
qid178805	did78221	1
qid178816	did11139	1
qid178828	did76073	1
qid178839	did78231	1
qid178855	did29340	1
qid178892	did78244	1
qid178897	did78245	1
qid178907	did190	1
qid178909	did20243	1
qid178910	did28191	1
qid178912	did50035	1
qid178927	did78255	1
qid178929	did74422	1
qid178932	did22264	1
qid178975	did78265	1
qid178981	did29671	1
qid178992	did78271	1
qid178995	did9989	1
qid179014	did69610	1
qid179015	did78280	1
qid179021	did12966	1
qid179034	did26677	1
qid179043	did3057	1
qid179056	did78289	1
qid179057	did78290	1
qid179058	did20607	1
qid179072	did21859	1
qid179075	did11214	1
qid179077	did5297	1
qid179083	did71829	1
qid179090	did78302	1
qid179094	did78304	1
qid179097	did1889	1
qid179112	did4282	1
qid179114	did78310	1
qid179117	did78312	1
qid179135	did2498	1
qid179142	did39175	1
qid179148	did2976	1
qid179149	did31357	1
qid179158	did78322	1
qid179177	did78328	1
qid179190	did18867	1
qid179193	did11078	1
qid179200	did49868	1
qid179230	did8131	1
qid179236	did2388	1
qid179240	did76268	1
qid179242	did18523	1
qid179248	did9317	1
qid179252	did69845	1
qid179263	did78345	1
qid179266	did49176	1
qid179275	did78347	1
qid179287	did64786	1
qid179292	did78352	1
qid179294	did78353	1
qid179322	did24233	1
qid179327	did1729	1
qid179328	did78361	1
qid179332	did78363	1
qid179348	did8202	1
qid179367	did78373	1
qid179369	did61806	1
qid179376	did10126	1
qid179383	did8287	1
qid179386	did78379	1
qid179421	did78395	1
qid179422	did3778	1
qid179439	did8803	1
qid179451	did15981	1
qid179453	did3270	1
qid179454	did20334	1
qid179481	did59630	1
qid179482	did20735	1
qid179493	did31560	1
qid179500	did35865	1
qid179508	did78407	1
qid179510	did3150	1
qid179517	did6683	1
qid179523	did5707	1
qid179536	did49854	1
qid179543	did78420	1
qid179585	did78428	1
qid179610	did341	1
qid179615	did31859	1
qid179637	did20615	1
qid179642	did48456	1
qid179645	did13611	1
qid179674	did78455	1
qid179694	did78462	1
qid179696	did5816	1
qid179712	did78468	1
qid179719	did29170	1
qid179734	did14433	1
qid179763	did22978	1
qid179768	did10800	1
qid179789	did78494	1
qid179799	did78499	1
qid179804	did78501	1
qid179822	did19623	1
qid179827	did25018	1
qid179848	did66602	1
qid179862	did78516	1
qid179869	did15177	1
qid179874	did9858	1
qid179882	did78525	1
qid179887	did78528	1
qid179896	did4159	1
qid179906	did76254	1
qid179925	did13386	1
qid179930	did52886	1
qid179942	did374	1
qid179943	did31461	1
qid179948	did78546	1
qid179966	did6684	1
qid179972	did78550	1
qid179973	did24278	1
qid179991	did50638	1
qid179998	did78560	1
qid180011	did18260	1
qid180053	did16395	1
qid180068	did3165	1
qid180093	did18189	1
qid180110	did34915	1
qid180124	did51917	1
qid180130	did9255	1
qid180140	did285	1
qid180142	did12886	1
qid180157	did78594	1
qid180171	did74099	1
qid180174	did16081	1
qid180183	did18686	1
qid180186	did78602	1
qid180187	did2407	1
qid180194	did2951	1
qid180213	did30455	1
qid180224	did19820	1
qid180227	did20892	1
qid180233	did8867	1
qid180241	did33457	1
qid180245	did78614	1
qid180254	did78616	1
qid180260	did31576	1
qid180261	did4252	1
qid180273	did78619	1
qid180274	did8901	1
qid180280	did3945	1
qid180317	did29825	1
qid180324	did27097	1
qid180347	did60100	1
qid180358	did1336	1
qid180375	did28658	1
qid180406	did48539	1
qid180414	did78651	1
qid180418	did671	1
qid180440	did7720	1
qid180465	did78671	1
qid180468	did39038	1
qid180477	did62672	1
qid180481	did27704	1
qid180483	did9783	1
qid180485	did78678	1
qid180500	did78683	1
qid180516	did22077	1
qid180518	did78685	1
qid180519	did1014	1
qid180526	did7019	1
qid180531	did32930	1
qid180535	did150	1
qid180546	did78695	1
qid180552	did78698	1
qid180604	did8296	1
qid180611	did78722	1
qid180619	did10010	1
qid180622	did19280	1
qid180623	did78727	1
qid180641	did14263	1
qid180662	did75339	1
qid180663	did3806	1
qid180671	did78739	1
qid180678	did1669	1
qid180689	did7346	1
qid180690	did48255	1
qid180694	did13804	1
qid180704	did9129	1
qid180709	did39472	1
qid180720	did51888	1
qid180721	did2387	1
qid180725	did78753	1
qid180733	did1027	1
qid180738	did78755	1
qid180745	did5651	1
qid180750	did68474	1
qid180754	did22403	1
qid180760	did30398	1
qid180761	did78758	1
qid180767	did78761	1
qid180768	did6798	1
qid180779	did30467	1
qid180786	did14437	1
qid180798	did33376	1
qid180806	did3047	1
qid180823	did61426	1
qid180834	did78781	1
qid180839	did20779	1
qid180858	did31593	1
qid180866	did9469	1
qid180867	did27537	1
qid180881	did1487	1
qid180883	did78797	1
qid180919	did26841	1
qid180920	did10170	1
qid180981	did67172	1
qid180983	did74882	1
qid180991	did8298	1
qid180999	did23077	1
qid181001	did2663	1
qid181004	did71298	1
qid181007	did78836	1
qid181023	did11503	1
qid181050	did30556	1
qid181056	did78850	1
qid181057	did34981	1
qid181099	did50881	1
qid181115	did45130	1
qid181120	did36650	1
qid181124	did24628	1
qid181140	did46656	1
qid181150	did20248	1
qid181156	did78867	1
qid181163	did7209	1
qid181210	did78881	1
qid181214	did15490	1
qid181215	did78883	1
qid181252	did78895	1
qid181275	did9374	1
qid181277	did3087	1
qid181279	did3315	1
qid181290	did6104	1
qid181312	did40906	1
qid181327	did25759	1
qid181352	did49724	1
qid181359	did58627	1
qid181369	did12704	1
qid181378	did1678	1
qid181384	did24153	1
qid181400	did78930	1
qid181403	did41672	1
qid181415	did54781	1
qid181422	did55415	1
qid181423	did10532	1
qid181424	did78938	1
qid181435	did78940	1
qid181439	did50174	1
qid181445	did78941	1
qid181458	did52550	1
qid181472	did5470	1
qid181476	did71128	1
qid181480	did5225	1
qid181495	did46424	1
qid181515	did937	1
qid181551	did14208	1
qid181568	did723	1
qid181578	did11223	1
qid181581	did13520	1
qid181582	did3889	1
qid181593	did270	1
qid181597	did3806	1
qid181603	did42028	1
qid181618	did14856	1
qid181642	did21770	1
qid181675	did9698	1
qid181683	did45515	1
qid181684	did44691	1
qid181690	did37157	1
qid181692	did79000	1
qid181695	did55868	1
qid181703	did79004	1
qid181725	did22587	1
qid181732	did19363	1
qid181743	did79015	1
qid181753	did18236	1
qid181759	did29169	1
qid181762	did33034	1
qid181773	did7888	1
qid181779	did79023	1
qid181780	did79024	1
qid181792	did9896	1
qid181801	did61248	1
qid181835	did76319	1
qid181837	did79037	1
qid181842	did2279	1
qid181867	did1907	1
qid181902	did20030	1
qid181909	did19923	1
qid181910	did21613	1
qid181918	did40606	1
qid181920	did11358	1
qid181933	did27150	1
qid181937	did79063	1
qid181950	did5855	1
qid181966	did8937	1
qid181974	did79075	1
qid181989	did5610	1
qid181994	did1794	1
qid182003	did760	1
qid182011	did79082	1
qid182015	did47152	1
qid182016	did79085	1
qid182031	did28954	1
qid182060	did36409	1
qid182067	did79100	1
qid182079	did30739	1
qid182085	did16657	1
qid182089	did14901	1
qid182100	did38254	1
qid182102	did1212	1
qid182114	did7888	1
qid182121	did4832	1
qid182122	did55115	1
qid182125	did79113	1
qid182127	did5842	1
qid182132	did34171	1
qid182136	did20822	1
qid182137	did4295	1
qid182140	did13807	1
qid182151	did1880	1
qid182164	did79125	1
qid182166	did79126	1
qid182169	did51333	1
qid182174	did32316	1
qid182176	did20381	1
qid182197	did68991	1
qid182202	did14546	1
qid182210	did52604	1
qid182239	did1952	1
qid182246	did79149	1
qid182266	did37797	1
qid182285	did79161	1
qid182289	did30188	1
qid182292	did13240	1
qid182294	did79165	1
qid182302	did12163	1
qid182314	did79172	1
qid182364	did6455	1
qid182376	did432	1
qid182390	did15863	1
qid182397	did79011	1
qid182403	did5902	1
qid182408	did79194	1
qid182440	did56334	1
qid182453	did10664	1
qid182458	did5266	1
qid182460	did21422	1
qid182462	did21496	1
qid182472	did14297	1
qid182477	did59761	1
qid182497	did79220	1
qid182501	did14694	1
qid182506	did79223	1
qid182531	did37913	1
qid182534	did4701	1
qid182563	did843	1
qid182567	did54017	1
qid182576	did56819	1
qid182581	did40535	1
qid182582	did2250	1
qid182586	did37284	1
qid182598	did4484	1
qid182616	did10441	1
qid182618	did13685	1
qid182629	did79259	1
qid182631	did79260	1
qid182654	did79269	1
qid182675	did9373	1
qid182678	did33631	1
qid182681	did76291	1
qid182690	did4204	1
qid182708	did24469	1
qid182712	did28574	1
qid182714	did79284	1
qid182735	did54394	1
qid182738	did5599	1
qid182751	did79292	1
qid182771	did79298	1
qid182783	did3689	1
qid182809	did14488	1
qid182853	did79324	1
qid182864	did19970	1
qid182887	did1024	1
qid182896	did79335	1
qid182900	did33962	1
qid182909	did4298	1
qid182922	did30937	1
qid182933	did79349	1
qid182935	did68464	1
qid182940	did79353	1
qid182949	did5000	1
qid182951	did9285	1
qid182968	did79366	1
qid182969	did3702	1
qid182972	did79367	1
qid182987	did32122	1
qid182991	did79370	1
qid183012	did61742	1
qid183013	did12609	1
qid183016	did54335	1
qid183028	did14332	1
qid183045	did3988	1
qid183051	did30912	1
qid183053	did644	1
qid183058	did52938	1
qid183062	did38620	1
qid183065	did24539	1
qid183080	did41746	1
qid183099	did79392	1
qid183103	did31147	1
qid183123	did79403	1
qid183146	did79414	1
qid183161	did40384	1
qid183223	did53106	1
qid183257	did23424	1
qid183261	did1898	1
qid183292	did79450	1
qid183300	did719	1
qid183302	did59951	1
qid183306	did41747	1
qid183309	did30455	1
qid183320	did14963	1
qid183366	did79466	1
qid183379	did17712	1
qid183395	did50370	1
qid183399	did79475	1
qid183402	did5113	1
qid183421	did11945	1
qid183422	did59778	1
qid183425	did79480	1
qid183426	did79481	1
qid183432	did9863	1
qid183433	did70330	1
qid183450	did72167	1
qid183454	did70114	1
qid183459	did24196	1
qid183467	did79492	1
qid183474	did642	1
qid183476	did21792	1
qid183483	did806	1
qid183499	did13124	1
qid183510	did79503	1
qid183546	did47335	1
qid183559	did79520	1
qid183569	did1785	1
qid183582	did2089	1
qid183599	did7577	1
qid183603	did46720	1
qid183605	did1980	1
qid183653	did3589	1
qid183658	did79555	1
qid183665	did79558	1
qid183666	did1224	1
qid183679	did33505	1
qid183681	did79564	1
qid183690	did11727	1
qid183707	did79572	1
qid183708	did41932	1
qid183714	did43738	1
qid183744	did34759	1
qid183747	did52910	1
qid183758	did48577	1
qid183774	did59608	1
qid183780	did22837	1
qid183783	did46997	1
qid183800	did37230	1
qid183802	did43589	1
qid183804	did79170	1
qid183805	did79594	1
qid183811	did3670	1
qid183812	did7888	1
qid183814	did79597	1
qid183816	did28516	1
qid183828	did79601	1
qid183832	did5969	1
qid183834	did79602	1
qid183851	did8040	1
qid183856	did11872	1
qid183869	did79608	1
qid183883	did79612	1
qid183921	did33246	1
qid183927	did1879	1
qid183937	did17013	1
qid183938	did28307	1
qid183968	did68622	1
qid183978	did8232	1
qid183995	did11341	1
qid183998	did30526	1
qid183999	did19722	1
qid184000	did79640	1
qid184026	did19458	1
qid184043	did79651	1
qid184046	did59	1
qid184049	did79653	1
qid184056	did79656	1
qid184064	did79658	1
qid184067	did440	1
qid184070	did49040	1
qid184072	did47691	1
qid184073	did26817	1
qid184076	did25386	1
qid184080	did79662	1
qid184090	did79667	1
qid184101	did3058	1
qid184130	did170	1
qid184131	did79681	1
qid184138	did79682	1
qid184148	did79685	1
qid184164	did10752	1
qid184198	did8498	1
qid184201	did17947	1
qid184220	did3846	1
qid184230	did79707	1
qid184235	did1644	1
qid184254	did79716	1
qid184257	did49513	1
qid184265	did14618	1
qid184277	did79724	1
qid184288	did79729	1
qid184297	did66502	1
qid184300	did51968	1
qid184309	did6052	1
qid184327	did17816	1
qid184352	did36594	1
qid184356	did16713	1
qid184370	did79748	1
qid184371	did79749	1
qid184418	did936	1
qid184430	did4328	1
qid184456	did16616	1
qid184476	did79786	1
qid184482	did5697	1
qid184483	did79789	1
qid184489	did23751	1
qid184493	did79669	1
qid184499	did70330	1
qid184501	did76510	1
qid184515	did17199	1
qid184520	did79793	1
qid184523	did79795	1
qid184525	did79796	1
qid184559	did7004	1
qid184563	did76910	1
qid184565	did13939	1
qid184566	did7928	1
qid184567	did9281	1
qid184591	did15267	1
qid184606	did79819	1
qid184614	did3404	1
qid184627	did50319	1
qid184644	did9829	1
qid184647	did5816	1
qid184662	did4435	1
qid184670	did60537	1
qid184689	did24248	1
qid184699	did79843	1
qid184718	did461	1
qid184736	did8792	1
qid184741	did15536	1
qid184743	did39753	1
qid184745	did36143	1
qid184773	did46185	1
qid184797	did34802	1
qid184801	did4512	1
qid184806	did79870	1
qid184816	did2434	1
qid184845	did10874	1
qid184853	did35491	1
qid184856	did9227	1
qid184857	did69230	1
qid184883	did79887	1
qid184884	did6387	1
qid184887	did79888	1
qid184896	did429	1
qid184935	did25298	1
qid184947	did34641	1
qid184972	did79908	1
qid184977	did15724	1
qid184988	did24310	1
qid184997	did79916	1
qid185020	did79920	1
qid185032	did64454	1
qid185035	did6388	1
qid185054	did13127	1
qid185056	did32345	1
qid185059	did79932	1
qid185076	did85	1
qid185082	did24317	1
qid185096	did43928	1
qid185097	did79942	1
qid185099	did79944	1
qid185109	did18672	1
qid185127	did8071	1
qid185128	did40237	1
qid185143	did60431	1
qid185148	did79953	1
qid185150	did1966	1
qid185161	did79955	1
qid185162	did79956	1
qid185168	did23052	1
qid185169	did38813	1
qid185179	did79964	1
qid185182	did79965	1
qid185192	did6852	1
qid185199	did12175	1
qid185201	did2196	1
qid185204	did28992	1
qid185213	did79973	1
qid185215	did30759	1
qid185219	did47324	1
qid185238	did11922	1
qid185294	did79993	1
qid185296	did34576	1
qid185315	did79998	1
qid185322	did34427	1
qid185333	did51109	1
qid185339	did7667	1
qid185346	did23752	1
qid185353	did2838	1
qid185358	did24562	1
qid185359	did80013	1
qid185393	did62611	1
qid185419	did16009	1
qid185438	did40544	1
qid185448	did7072	1
qid185455	did2934	1
qid185458	did80043	1
qid185464	did80045	1
qid185465	did52711	1
qid185478	did80051	1
qid185488	did22243	1
qid185490	did81	1
qid185501	did55323	1
qid185502	did8627	1
qid185505	did13351	1
qid185519	did80063	1
qid185529	did76708	1
qid185531	did30950	1
qid185533	did35383	1
qid185603	did38489	1
qid185622	did26104	1
qid185634	did671	1
qid185637	did50865	1
qid185640	did80094	1
qid185642	did10649	1
qid185643	did1812	1
qid185654	did5941	1
qid185656	did2348	1
qid185684	did2981	1
qid185691	did3853	1
qid185731	did17659	1
qid185734	did15864	1
qid185736	did269	1
qid185778	did80135	1
qid185789	did23483	1
qid185803	did306	1
qid185811	did80147	1
qid185822	did61429	1
qid185828	did26379	1
qid185855	did67287	1
qid185861	did1265	1
qid185870	did66591	1
qid185878	did80163	1
qid185880	did41194	1
qid185886	did9355	1
qid185897	did33360	1
qid185902	did26619	1
qid185907	did80169	1
qid185916	did70442	1
qid185928	did3047	1
qid185930	did10197	1
qid185938	did73341	1
qid185954	did80184	1
qid185957	did25952	1
qid185967	did31435	1
qid185973	did13386	1
qid185978	did46024	1
qid185984	did12609	1
qid186001	did19849	1
qid186002	did554	1
qid186007	did12491	1
qid186010	did80200	1
qid186028	did80205	1
qid186044	did14910	1
qid186056	did80215	1
qid186065	did80218	1
qid186082	did6414	1
qid186112	did7461	1
qid186116	did13561	1
qid186136	did2751	1
qid186148	did80242	1
qid186155	did4545	1
qid186176	did9317	1
qid186192	did59365	1
qid186204	did61185	1
qid186208	did80260	1
qid186209	did71322	1
qid186240	did80267	1
qid186241	did80268	1
qid186242	did26596	1
qid186265	did5817	1
qid186268	did70975	1
qid186269	did6990	1
qid186277	did40026	1
qid186283	did15121	1
qid186292	did441	1
qid186294	did18269	1
qid186321	did509	1
qid186330	did3921	1
qid186353	did1390	1
qid186360	did6627	1
qid186362	did37635	1
qid186370	did11736	1
qid186384	did16343	1
qid186385	did59320	1
qid186390	did3170	1
qid186403	did8215	1
qid186405	did80305	1
qid186442	did38101	1
qid186446	did80320	1
qid186487	did871	1
qid186493	did3766	1
qid186515	did35710	1
qid186523	did24982	1
qid186549	did22124	1
qid186557	did10457	1
qid186569	did52875	1
qid186571	did42985	1
qid186599	did4067	1
qid186610	did46931	1
qid186632	did2898	1
qid186636	did7897	1
qid186639	did42624	1
qid186661	did17590	1
qid186663	did3678	1
qid186667	did36584	1
qid186678	did80379	1
qid186703	did59214	1
qid186711	did6831	1
qid186742	did79124	1
qid186757	did80394	1
qid186769	did31371	1
qid186834	did80418	1
qid186842	did80423	1
qid186888	did6962	1
qid186902	did12528	1
qid186907	did11160	1
qid186916	did17209	1
qid186920	did17737	1
qid186931	did80449	1
qid186936	did34225	1
qid186942	did51916	1
qid186946	did8656	1
qid186974	did7924	1
qid186980	did26790	1
qid187000	did53217	1
qid187004	did6408	1
qid187013	did80470	1
qid187044	did80475	1
qid187045	did80476	1
qid187052	did80479	1
qid187055	did6585	1
qid187060	did1787	1
qid187074	did80485	1
qid187082	did80488	1
qid187083	did2436	1
qid187085	did43178	1
qid187094	did70688	1
qid187106	did43537	1
qid187118	did2892	1
qid187133	did44351	1
